Home Pack weight (average),Home Forwards average age,Home Backs average age,Home Tallest player,Home Differents nationalities for starters,Home Differents nationalities for all the team,Home JIFF players  ( read JIFF study in Top 14 ),Home team,Away Pack weight (average),Away Forwards average age,Away Backs average age,Away Tallest player,Away Differents nationalities for starters,Away Differents nationalities for all the team,Away JIFF players  ( read JIFF study in Top 14 ),Away team,meta,home_n_tries,minutes_of_home_tries,away_n_tries,minutes_of_away_tries,home_n_pen_kicks,minutes_of_home_pen_kicks,away_n_pen_kicks,minutes_of_away_pen_kicks,home_n_conversions,minutes_of_home_conversions,away_n_conversions,minutes_of_away_conversions,match_result
919 kg (114.88 kg),27 ans,26 ans,202 cm,France : 40% (6/15) Fiji : 20% (3/15) Tonga : 13% (2/15) Australia : 7% (1/15) Georgia : 7% (1/15) New Zealand : 7% (1/15) Samoa : 7% (1/15),France : 48% (11/23) Fiji : 13% (3/23) Tonga : 9% (2/23) Australia : 9% (2/23) Georgia : 4% (1/23) New Zealand : 4% (1/23) Samoa : 4% (1/23) Argentina : 4% (1/23) Germany : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Pau,921 kg (115.13 kg),27 ans,27 ans,201 cm,France : 53% (8/15) Fiji : 13% (2/15) Moldova : 7% (1/15) Argentina : 7% (1/15) South Africa : 7% (1/15) Samoa : 7% (1/15) Japan : 7% (1/15),France : 57% (13/23) Fiji : 13% (3/23) Moldova : 4% (1/23) Argentina : 4% (1/23) South Africa : 4% (1/23) Samoa : 4% (1/23) Japan : 4% (1/23) New Zealand : 4% (1/23) Ireland : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Clermont," Date :  Sunday, January 30, 2022 Kick Off : 18:00 Venue : Stade du Hameau Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3,69_15_79,2,50_25,3,38_48_55,1,21,2,16_80,2,26_51,28 - 20
947 kg (118.38 kg),27 ans,26 ans,199 cm,France : 47% (7/15) Australia : 13% (2/15) Argentina : 7% (1/15) Samoa : 7% (1/15) South Africa : 7% (1/15) New Zealand : 7% (1/15) Fiji : 7% (1/15) Tonga : 7% (1/15),France : 52% (12/23) South Africa : 13% (3/23) Australia : 9% (2/23) Argentina : 9% (2/23) Samoa : 4% (1/23) New Zealand : 4% (1/23) Fiji : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris,934 kg (116.75 kg),31 ans,26 ans,202 cm,France : 60% (9/15) South Africa : 20% (3/15) Georgia : 7% (1/15) Italy : 7% (1/15) Fiji : 7% (1/15),France : 61% (14/23) South Africa : 13% (3/23) Fiji : 9% (2/23) Georgia : 4% (1/23) Italy : 4% (1/23) Argentina : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon," Date :  Sunday, January 30, 2022 Kick Off : 21:05 Venue : Stade Jean Bouin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,28_66,3,21_80_11,4,2_61_71_75,1,36,2,29_67,3,12_22_80,26 - 24
906 kg (113.25 kg),31 ans,28 ans,205 cm,France : 40% (6/15) Samoa : 20% (3/15) Argentina : 13% (2/15) Tonga : 7% (1/15) Moldova : 7% (1/15) South Africa : 7% (1/15) Australia : 7% (1/15),France : 43% (10/23) Samoa : 13% (3/23) Argentina : 13% (3/23) Tonga : 4% (1/23) Moldova : 4% (1/23) South Africa : 4% (1/23) Australia : 4% (1/23) Cook Islands : 4% (1/23) New Zealand : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 7 / 15 (47 %)  PRO NON-JIFF PLAYER : 8 / 15 (53 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 11 / 23 (48%)  PRO NON-JIFF PLAYER : 11 / 23 (48 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Perpignan,953 kg (119.13 kg),29 ans,27 ans,208 cm,France : 67% (10/15) New Zealand : 13% (2/15) Samoa : 13% (2/15) Australia : 7% (1/15),France : 65% (15/23) Australia : 13% (3/23) New Zealand : 9% (2/23) Samoa : 9% (2/23) United-States : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse," Date :  Saturday, February 5, 2022 Kick Off : 15:00 Venue : Stade Aimé Giral Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,19_73_6_15,2,46_33,1,50,1,12,4,16_21_63_74,0,,36 - 13
906 kg (113.25 kg),30 ans,27 ans,197 cm,France : 47% (7/15) New Zealand : 20% (3/15) Fiji : 13% (2/15) Argentina : 7% (1/15) Australia : 7% (1/15) Samoa : 7% (1/15),France : 65% (15/23) New Zealand : 13% (3/23) Fiji : 9% (2/23) Argentina : 4% (1/23) Australia : 4% (1/23) Samoa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Lyon,949 kg (118.63 kg),26 ans,27 ans,199 cm,France : 40% (6/15) Australia : 13% (2/15) Tonga : 13% (2/15) Fiji : 13% (2/15) Argentina : 7% (1/15) South Africa : 7% (1/15) New Zealand : 7% (1/15),France : 52% (12/23) Australia : 9% (2/23) Tonga : 9% (2/23) Fiji : 9% (2/23) Georgia : 9% (2/23) Argentina : 4% (1/23) South Africa : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris," Date :  Saturday, February 5, 2022 Kick Off : 17:00 Venue : Matmut Stadium Gerland Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,28,1,40,7,26_38_51_55_64_71_80,5,5_7_11_24_57,0,,1,40,26 - 22
912 kg (114.00 kg),27 ans,25 ans,203 cm,France : 80% (12/15) England : 7% (1/15) South Africa : 7% (1/15) Fiji : 7% (1/15),France : 70% (16/23) South Africa : 13% (3/23) England : 9% (2/23) Fiji : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Montpellier,933 kg (116.63 kg),28 ans,25 ans,202 cm,France : 53% (8/15) Tonga : 13% (2/15) Australia : 7% (1/15) Germany : 7% (1/15) New Zealand : 7% (1/15) Fiji : 7% (1/15) Samoa : 7% (1/15),France : 57% (13/23) Tonga : 9% (2/23) Fiji : 9% (2/23) Australia : 4% (1/23) Germany : 4% (1/23) New Zealand : 4% (1/23) Samoa : 4% (1/23) Argentina : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Pau," Date :  Saturday, February 5, 2022 Kick Off : 17:00 Venue : GGL Stadium Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,31_45_66_75,0,,1,52,4,3_34_49_59,3,32_46_76,0,,29 - 12
870 kg (108.75 kg),29 ans,27 ans,202 cm,France : 53% (8/15) Australia : 13% (2/15) Fiji : 13% (2/15) Portugal : 7% (1/15) Namibia : 7% (1/15) Argentina : 7% (1/15),France : 61% (14/23) Australia : 13% (3/23) Fiji : 9% (2/23) Portugal : 4% (1/23) Namibia : 4% (1/23) Argentina : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Racing 92,935 kg (116.88 kg),27 ans,26 ans,197 cm,France : 33% (5/15) England : 13% (2/15) Fiji : 13% (2/15) Italy : 7% (1/15) Colombia : 7% (1/15) Australia : 7% (1/15) Samoa : 7% (1/15) Ireland : 7% (1/15) South Africa : 7% (1/15),France : 39% (9/23) England : 9% (2/23) Fiji : 9% (2/23) Samoa : 9% (2/23) Ireland : 9% (2/23) Italy : 4% (1/23) Colombia : 4% (1/23) Australia : 4% (1/23) South Africa : 4% (1/23) New Zealand : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Brive," Date :  Saturday, February 5, 2022 Kick Off : 17:00 Venue : Paris La Défense Arena Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",8,14_17_76_32_20_42_79_30,3,51_35_55,1,28,0,,7,15_19_22_33_43_77_80,2,36_56,57 - 19
944 kg (118.00 kg),30 ans,25 ans,198 cm,France : 53% (8/15) South Africa : 20% (3/15) England : 7% (1/15) Tonga : 7% (1/15) Argentina : 7% (1/15) Fiji : 7% (1/15),France : 65% (15/23) South Africa : 13% (3/23) England : 4% (1/23) Tonga : 4% (1/23) Argentina : 4% (1/23) Fiji : 4% (1/23) Samoa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon,934 kg (116.75 kg),27 ans,29 ans,198 cm,France : 47% (7/15) Australia : 13% (2/15) New Zealand : 13% (2/15) Tonga : 7% (1/15) South Africa : 7% (1/15) Argentina : 7% (1/15) Fiji : 7% (1/15),France : 57% (13/23) Australia : 9% (2/23) New Zealand : 9% (2/23) South Africa : 9% (2/23) Fiji : 9% (2/23) Tonga : 4% (1/23) Argentina : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 7 / 15 (47 %)  PRO NON-JIFF PLAYER : 8 / 15 (53 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres," Date :  Saturday, February 5, 2022 Kick Off : 21:05 Venue : Stade Mayol Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",0,,1,24,1,62,4,44_69_73_80,0,,1,25,10 - 22
901 kg (112.63 kg),28 ans,28 ans,195 cm,France : 33% (5/15) Ireland : 13% (2/15) Fiji : 13% (2/15) New Zealand : 13% (2/15) Georgia : 7% (1/15) Samoa : 7% (1/15) Spain : 7% (1/15) England : 7% (1/15),France : 48% (11/23) Ireland : 9% (2/23) Fiji : 9% (2/23) England : 9% (2/23) New Zealand : 9% (2/23) Georgia : 4% (1/23) Samoa : 4% (1/23) Spain : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 6 / 15 (40 %)  PRO NON-JIFF PLAYER : 8 / 15 (53 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 13 / 23 (57%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 2 / 23 (9 %),Biarritz,905 kg (113.13 kg),28 ans,27 ans,200 cm,France : 53% (8/15) New Zealand : 20% (3/15) South Africa : 13% (2/15) Cameroon : 7% (1/15) Argentina : 7% (1/15),France : 57% (13/23) Argentina : 13% (3/23) New Zealand : 13% (3/23) South Africa : 9% (2/23) Cameroon : 4% (1/23) Fiji : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),La Rochelle," Date :  Sunday, February 6, 2022 Kick Off : 21:05 Venue : Parc des Sports d'Aguilera Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3,80_17_67,2,54_14,2,5_38,4,7_40_47_62,3,18_68_80,1,55,27 - 24
911 kg (113.88 kg),27 ans,26 ans,203 cm,France : 80% (12/15) Fiji : 13% (2/15) Japan : 7% (1/15),France : 78% (18/23) Fiji : 9% (2/23) Japan : 4% (1/23) Ireland : 4% (1/23) Moldova : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 20 / 23 (87%)  PRO NON-JIFF PLAYER : 3 / 23 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Clermont,951 kg (118.88 kg),28 ans,26 ans,202 cm,France : 67% (10/15) Georgia : 7% (1/15) New Zealand : 7% (1/15) Australia : 7% (1/15) Argentina : 7% (1/15) Italy : 7% (1/15),France : 70% (16/23) Georgia : 9% (2/23) New Zealand : 4% (1/23) Australia : 4% (1/23) Argentina : 4% (1/23) Italy : 4% (1/23) Fiji : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 3 / 23 (13 %)  ACADEMY NON-JIFF PLAYER : 2 / 23 (9 %),Bordeaux," Date :  Sunday, March 13, 2022 Kick Off : 21:05 Venue : Parc des Sports Marcel Michelin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,48,3,24_75_20,5,5_23_37_57_61,3,12_16_55,1,49,1,76,29 - 26
915 kg (114.38 kg),27 ans,26 ans,202 cm,France : 60% (9/15) Fiji : 13% (2/15) Tonga : 7% (1/15) Australia : 7% (1/15) Georgia : 7% (1/15) Samoa : 7% (1/15),France : 52% (12/23) Tonga : 9% (2/23) Australia : 9% (2/23) Fiji : 9% (2/23) Georgia : 4% (1/23) Samoa : 4% (1/23) Argentina : 4% (1/23) New Zealand : 4% (1/23) Germany : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Pau,955 kg (119.38 kg),28 ans,24 ans,208 cm,France : 53% (8/15) Australia : 13% (2/15) Argentina : 13% (2/15) United-States : 7% (1/15) New Zealand : 7% (1/15) South Africa : 7% (1/15),France : 57% (13/23) Australia : 17% (4/23) Argentina : 9% (2/23) United-States : 4% (1/23) New Zealand : 4% (1/23) South Africa : 4% (1/23) Ireland : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse," Date :  Saturday, February 19, 2022 Kick Off : 15:00 Venue : Stade du Hameau Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3,21_49_31,3,54_56_63,2,9_44,1,14,3,22_32_50,2,55_64,27 - 22
924 kg (115.50 kg),26 ans,27 ans,199 cm,France : 53% (8/15) Fiji : 13% (2/15) Australia : 7% (1/15) Tonga : 7% (1/15) Georgia : 7% (1/15) Argentina : 7% (1/15) New Zealand : 7% (1/15),France : 65% (15/23) Fiji : 9% (2/23) Australia : 4% (1/23) Tonga : 4% (1/23) Georgia : 4% (1/23) Argentina : 4% (1/23) New Zealand : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Paris,891 kg (111.38 kg),27 ans,28 ans,195 cm,France : 47% (7/15) Ireland : 13% (2/15) Georgia : 13% (2/15) Fiji : 7% (1/15) Spain : 7% (1/15) England : 7% (1/15) New Zealand : 7% (1/15),France : 48% (11/23) Ireland : 9% (2/23) Georgia : 9% (2/23) Fiji : 9% (2/23) England : 9% (2/23) New Zealand : 9% (2/23) Spain : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 23 (61%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 2 / 23 (9 %),Biarritz," Date :  Saturday, February 19, 2022 Kick Off : 17:00 Venue : Stade Jean Bouin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",8,70_58_4_61_27_19_36_25,3,43_30_76,1,2,0,,4,21_26_59_63,2,31_44,65 - 19
933 kg (116.63 kg),29 ans,25 ans,202 cm,France : 60% (9/15) South Africa : 13% (2/15) England : 7% (1/15) Samoa : 7% (1/15) Argentina : 7% (1/15) Fiji : 7% (1/15),France : 61% (14/23) South Africa : 13% (3/23) Samoa : 9% (2/23) England : 4% (1/23) Argentina : 4% (1/23) Fiji : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon,925 kg (115.63 kg),32 ans,28 ans,205 cm,France : 33% (5/15) Samoa : 20% (3/15) Argentina : 13% (2/15) Georgia : 7% (1/15) Moldova : 7% (1/15) South Africa : 7% (1/15) New Zealand : 7% (1/15) Fiji : 7% (1/15),France : 48% (11/23) Samoa : 13% (3/23) Argentina : 9% (2/23) Georgia : 4% (1/23) Moldova : 4% (1/23) South Africa : 4% (1/23) New Zealand : 4% (1/23) Fiji : 4% (1/23) Cook Islands : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 7 / 15 (47 %)  PRO NON-JIFF PLAYER : 8 / 15 (53 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 23 (57%)  PRO NON-JIFF PLAYER : 10 / 23 (43 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Perpignan," Date :  Saturday, February 19, 2022 Kick Off : 17:00 Venue : Stade Mayol Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,31_48_9_78,2,71_52,1,4,2,7_14,3,10_32_50,1,72,29 - 18
921 kg (115.13 kg),26 ans,29 ans,198 cm,France : 53% (8/15) New Zealand : 13% (2/15) Fiji : 13% (2/15) Australia : 7% (1/15) Uruguay : 7% (1/15) Argentina : 7% (1/15),France : 61% (14/23) Fiji : 13% (3/23) New Zealand : 9% (2/23) Australia : 4% (1/23) Uruguay : 4% (1/23) Argentina : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres,891 kg (111.38 kg),28 ans,25 ans,197 cm,France : 60% (9/15) Fiji : 13% (2/15) Argentina : 7% (1/15) Australia : 7% (1/15) Samoa : 7% (1/15) New Zealand : 7% (1/15),France : 65% (15/23) Fiji : 9% (2/23) New Zealand : 9% (2/23) Argentina : 4% (1/23) Australia : 4% (1/23) Samoa : 4% (1/23) Switzerland : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Lyon," Date :  Saturday, February 19, 2022 Kick Off : 17:00 Venue : Stade Pierre Fabre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,38,2,18_67,4,48_57_60_77,1,63,1,39,2,19_68,19 - 17
943 kg (117.88 kg),28 ans,26 ans,198 cm,France : 40% (6/15) Fiji : 20% (3/15) Samoa : 13% (2/15) Italy : 7% (1/15) Colombia : 7% (1/15) Georgia : 7% (1/15) Argentina : 7% (1/15),France : 39% (9/23) Fiji : 13% (3/23) Samoa : 9% (2/23) Georgia : 9% (2/23) England : 9% (2/23) Italy : 4% (1/23) Colombia : 4% (1/23) Argentina : 4% (1/23) South Africa : 4% (1/23) Ireland : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Brive,910 kg (113.75 kg),27 ans,28 ans,200 cm,France : 53% (8/15) South Africa : 20% (3/15) Georgia : 7% (1/15) New Zealand : 7% (1/15) England : 7% (1/15) Italy : 7% (1/15),France : 57% (13/23) South Africa : 13% (3/23) Georgia : 9% (2/23) England : 9% (2/23) New Zealand : 4% (1/23) Italy : 4% (1/23) Fiji : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Montpellier," Date :  Saturday, February 19, 2022 Kick Off : 17:00 Venue : Stadium Municipal Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,18,2,27_79,3,6_48_61,2,12_34,1,19,0,,16 - 16
