match_date_,Home team,Away team,home_n_tries,minutes_of_home_tries,away_n_tries,minutes_of_away_tries,home_n_pen_kicks,minutes_of_home_pen_kicks,away_n_pen_kicks,minutes_of_away_pen_kicks,home_n_conversions,minutes_of_home_conversions,away_n_conversions,minutes_of_away_conversions,competition,round_stage,pkey,home_score,away_score,score_diff,home_pack_weight,away_pack_weight,home_forwards_ages,home_backs_ages,away_forwards_ages,away_backs_ages
2024-02-16,SCARLETS,MUNSTER,1.0,49,5.0,65_10_23_72_62,0.0,,0.0,,1.0,50,6.0,11_24_62_66_73_77,urc,pool stage,SCARLETS_MUNSTER_2024-02-16,7,42,-35,911,934,26,25,26,27
2024-02-16,ZEBRE,EDINBURGH,1.0,2,2.0,45_72,4.0,26_42_58_80,1.0,32,1.0,3,2.0,46_74,urc,pool stage,ZEBRE_EDINBURGH_2024-02-16,19,24,-5,925,908,26,24,30,26
2024-02-17,TOULOUSE,OYONNAX,8.0,19_7_42_68_73_48_11_40,5.0,54_5_29_22_77,0.0,,1.0,35,7.0,8_20_40_43_49_69_74,3.0,6_30_78,top-14,pool stage,TOULOUSE_OYONNAX_2024-02-17,61,34,27,919,893,26,25,27,28
2024-02-17,BAYONNE,CLERMONT,2.0,29_47,1.0,8,3.0,6_72_74,2.0,20_58,1.0,30,1.0,10,top-14,pool stage,BAYONNE_CLERMONT_2024-02-17,21,13,8,915,885,29,26,28,26
2024-02-17,BORDEAUX,PAU,1.0,74,2.0,8_41,1.0,33,2.0,4_31,1.0,73,2.0,9_42,top-14,pool stage,BORDEAUX_PAU_2024-02-17,10,20,-10,935,911,28,27,28,26
2024-02-17,GLASGOW,DRAGONS,6.0,44_3_75_70_0_36,1.0,64,0.0,,0.0,,4.0,1_3_38_44,1.0,65,urc,pool stage,GLASGOW_DRAGONS_2024-02-17,40,7,33,914,917,26,25,29,22
2024-02-17,SHARKS,STORMERS,3.0,30_57_75,3.0,16_22_48,0.0,,2.0,32_70,3.0,30_58_76,2.0,23_49,urc,pool stage,SHARKS_STORMERS_2024-02-17,21,25,-4,921,903,26,28,28,26
2024-02-17,RACING 92,MONTPELLIER,2.0,54_70,5.0,46_5_10_83_42,2.0,7_16,3.0,64_66_72,2.0,55_71,5.0,6_11_43_47_84,top-14,pool stage,RACING 92_MONTPELLIER_2024-02-17,20,44,-24,916,929,28,27,26,28
2024-02-17,CARDIFF,CONNACHT,2.0,46_17,1.0,61,0.0,,3.0,4_42_66,1.0,18,1.0,62,urc,pool stage,CARDIFF_CONNACHT_2024-02-17,12,16,-4,945,893,27,26,27,27
2024-02-17,LYON,LA ROCHELLE,3.0,28_48_74,2.0,22_9,3.0,14_44_58,1.0,34,2.0,29_49,2.0,10_23,top-14,pool stage,LYON_LA ROCHELLE_2024-02-17,28,17,11,927,908,27,27,27,26
2024-02-17,LIONS,BULLS,1.0,70,4.0,73_19_51_66,1.0,1,1.0,60,1.0,71,1.0,68,urc,pool stage,LIONS_BULLS_2024-02-17,10,25,-15,950,876,27,25,25,27
2024-02-17,LEINSTER,BENETTON,7.0,42_9_77_13_33_70_64,2.0,1_35,0.0,,2.0,25_39,6.0,9_14_34_44_70_78,1.0,2,urc,pool stage,LEINSTER_BENETTON_2024-02-17,47,18,29,900,910,25,25,28,25
2024-02-17,PARIS,PERPIGNAN,4.0,19_43_67_75,1.0,35,2.0,52_60,4.0,11_16_41_58,3.0,20_44_76,1.0,36,top-14,pool stage,PARIS_PERPIGNAN_2024-02-17,32,19,13,917,960,28,27,30,27
2024-02-18,OSPREYS,ULSTER,1.0,64,2.0,33_57,3.0,29_36_55,1.0,75,1.0,66,2.0,34_59,urc,pool stage,OSPREYS_ULSTER_2024-02-18,19,17,2,881,901,28,24,28,26
2024-02-18,CASTRES,TOULON,3.0,17_23_66,2.0,78_48,2.0,51_63,1.0,27,2.0,18_24,2.0,49_79,top-14,pool stage,CASTRES_TOULON_2024-02-18,25,17,8,922,905,28,27,28,26
2024-02-24,MONTPELLIER,BAYONNE,3.0,30_3_51,2.0,40_46,3.0,12_58_79,3.0,10_22_82,2.0,4_31,2.0,41_47,top-14,pool stage,MONTPELLIER_BAYONNE_2024-02-24,28,23,5,931,913,27,28,28,27
2024-02-24,PAU,TOULON,2.0,30_23,0.0,,1.0,79,3.0,35_43_77,2.0,24_31,0.0,,top-14,pool stage,PAU_TOULON_2024-02-24,17,9,8,898,904,28,26,26,27
2024-02-24,PERPIGNAN,LA ROCHELLE,3.0,21_35_72,0.0,,2.0,15_32,5.0,37_40_45_58_62,3.0,22_36_73,0.0,,top-14,pool stage,PERPIGNAN_LA ROCHELLE_2024-02-24,27,15,12,903,908,29,29,26,27
2024-02-24,CASTRES,BORDEAUX,6.0,77_31_35_20_50_81,1.0,15,1.0,8,0.0,,4.0,32_51_78_82,1.0,16,top-14,pool stage,CASTRES_BORDEAUX_2024-02-24,41,12,29,946,916,29,27,29,27
2024-02-24,LYON,OYONNAX,6.0,60_18_51_27_65_84,3.0,21_79_70,1.0,39,3.0,3_32_42,5.0,28_52_61_66_85,1.0,71,top-14,pool stage,LYON_OYONNAX_2024-02-24,43,26,17,904,922,27,24,30,28
2024-02-24,RACING 92,PARIS,1.0,58,3.0,26_11_66,2.0,16_53,2.0,37_71,0.0,,3.0,12_27_67,top-14,pool stage,RACING 92_PARIS_2024-02-24,11,27,-16,898,910,29,26,29,28
2024-02-25,CLERMONT,TOULOUSE,5.0,66_45_37_76_60,5.0,42_50_69_18_54,0.0,,2.0,22_30,4.0,46_61_67_77,3.0,43_51_55,top-14,pool stage,CLERMONT_TOULOUSE_2024-02-25,33,37,-4,928,924,30,28,25,24
2024-03-01,MUNSTER,ZEBRE,7.0,25_5_58_79_39_33_10,4.0,18_68_74_61,0.0,,1.0,21,5.0,11_27_34_40_59,3.0,19_68_75,urc,pool stage,MUNSTER_ZEBRE_2024-03-01,45,29,16,916,905,26,26,26,25
2024-03-01,EDINBURGH,OSPREYS,1.0,16,2.0,46_67,4.0,22_24_34_73,1.0,11,1.0,18,1.0,68,urc,pool stage,EDINBURGH_OSPREYS_2024-03-01,19,15,4,906,880,31,26,29,25
2024-03-02,CONNACHT,SCARLETS,4.0,9_22_57_5,1.0,26,0.0,,1.0,46,3.0,6_23_57,1.0,27,urc,pool stage,CONNACHT_SCARLETS_2024-03-02,26,10,16,906,908,25,27,28,25
2024-03-02,LIONS,SHARKS,5.0,11_5_20_63_74,1.0,26,0.0,,1.0,2,5.0,7_12_64_69_75,1.0,26,urc,pool stage,LIONS_SHARKS_2024-03-02,40,10,30,931,893,26,26,27,26
2024-03-02,BORDEAUX,RACING 92,2.0,61_72,1.0,80,3.0,3_31_65,0.0,,1.0,73,0.0,,top-14,pool stage,BORDEAUX_RACING 92_2024-03-02,21,5,16,954,902,29,27,28,27
2024-03-02,BAYONNE,LYON,5.0,68_34_64_73_59,1.0,84,2.0,29_48,1.0,20,4.0,35_60_69_74,1.0,85,top-14,pool stage,BAYONNE_LYON_2024-03-02,39,10,29,932,916,28,27,26,26
2024-03-02,CARDIFF,LEINSTER,3.0,34_39_74,5.0,8_3_68_48_59,1.0,11,0.0,,1.0,35,4.0,4_48_61_68,urc,pool stage,CARDIFF_LEINSTER_2024-03-02,20,33,-13,933,900,29,26,25,25
2024-03-02,OYONNAX,MONTPELLIER,4.0,49_71_75_25,5.0,65_61_16_28_33,3.0,6_9_40,2.0,12_22,3.0,26_50_72,4.0,29_34_62_66,top-14,pool stage,OYONNAX_MONTPELLIER_2024-03-02,35,39,-4,915,930,27,28,27,28
2024-03-02,ULSTER,DRAGONS,7.0,29_58_76_73_17_32_4,3.0,11_52_68,0.0,,0.0,,7.0,5_19_30_34_60_74_77,2.0,12_68,urc,pool stage,ULSTER_DRAGONS_2024-03-02,49,26,23,908,888,25,27,27,23
2024-03-02,TOULOUSE,CASTRES,5.0,21_39_5_49_59,0.0,,0.0,,2.0,26_45,4.0,6_22_40_60,0.0,,top-14,pool stage,TOULOUSE_CASTRES_2024-03-02,33,6,27,969,876,25,25,26,28
2024-03-02,BENETTON,GLASGOW,0.0,,3.0,8_73_35,3.0,43_54_72,0.0,,0.0,,1.0,36,urc,pool stage,BENETTON_GLASGOW_2024-03-02,9,19,-10,907,909,27,27,25,26
2024-03-02,BULLS,STORMERS,4.0,1_49_75_55,3.0,32_15_61,4.0,10_13_19_23,1.0,41,4.0,2_50_57_77,2.0,33_62,urc,pool stage,BULLS_STORMERS_2024-03-02,40,22,18,924,897,27,27,29,27
2024-03-02,PARIS,PAU,4.0,45_26_81_63,0.0,,1.0,21,4.0,6_41_57_19,1.0,82,0.0,,top-14,pool stage,PARIS_PAU_2024-03-02,25,12,13,910,901,29,27,29,26
2024-03-02,TOULON,PERPIGNAN,5.0,44_23_63_48_75,3.0,52_67_57,3.0,10_37_60,1.0,15,5.0,24_45_49_64_76,2.0,53_58,top-14,pool stage,TOULON_PERPIGNAN_2024-03-02,44,22,22,919,904,28,27,27,31
2024-03-03,LA ROCHELLE,CLERMONT,6.0,44_20_14_30_46_74,0.0,,0.0,,1.0,8,6.0,15_21_31_45_47_75,0.0,,top-14,pool stage,LA ROCHELLE_CLERMONT_2024-03-03,42,3,39,908,914,27,27,27,26
2024-03-09,LA ROCHELLE,PARIS,3.0,3_32_77,0.0,,2.0,14_36,1.0,26,1.0,78,0.0,,top-14,pool stage,LA ROCHELLE_PARIS_2024-03-09,23,3,20,908,945,27,27,28,27
2024-03-09,PAU,BAYONNE,4.0,40_56_67_17,5.0,59_72_45_35_82,3.0,10_61_74,0.0,,3.0,18_57_68,4.0,46_60_73_83,top-14,pool stage,PAU_BAYONNE_2024-03-09,42,40,2,891,941,28,26,29,27
2024-03-09,LYON,CASTRES,4.0,48_39_8_82,1.0,72,2.0,3_27,4.0,10_20_33_41,4.0,9_40_49_84,1.0,73,top-14,pool stage,LYON_CASTRES_2024-03-09,34,19,15,911,910,28,26,26,27
2024-03-09,MONTPELLIER,BORDEAUX,1.0,36,0.0,,1.0,33,1.0,68,1.0,37,0.0,,top-14,pool stage,MONTPELLIER_BORDEAUX_2024-03-09,10,3,7,934,954,27,28,27,29
2024-03-09,CLERMONT,OYONNAX,0.0,,0.0,,5.0,36_44_52_60_76,5.0,11_42_46_62_81,0.0,,0.0,,top-14,pool stage,CLERMONT_OYONNAX_2024-03-09,15,15,0,912,935,29,26,30,28
2024-03-09,PERPIGNAN,TOULOUSE,2.0,50_71,2.0,34_44,2.0,13_60,1.0,18,2.0,51_72,2.0,35_45,top-14,pool stage,PERPIGNAN_TOULOUSE_2024-03-09,27,17,10,903,909,29,29,24,24
2024-03-10,RACING 92,TOULON,1.0,3,0.0,,5.0,18_34_37_47_61,2.0,11_44,0.0,,0.0,,top-14,pool stage,RACING 92_TOULON_2024-03-10,20,6,14,874,905,27,27,26,27
2024-03-22,LEICESTER,GLOUCESTER,4.0,39_54_71_42,2.0,28_77,1.0,21,2.0,33_47,1.0,72,3.0,29_36_78,premiership,pool stage,LEICESTER_GLOUCESTER_2024-03-22,25,27,-2,929,917,29,26,27,26
2024-03-22,GLASGOW,CARDIFF,2.0,51_42,1.0,31,1.0,67,2.0,3_26,2.0,44_52,1.0,32,urc,pool stage,GLASGOW_CARDIFF_2024-03-22,17,13,4,924,935,25,27,25,26
2024-03-22,BRISTOL,NORTHAMPTON,6.0,50_56_4_18_79_72,3.0,34_54_67,1.0,17,0.0,,7.0,5_19_52_57_64_73_80,3.0,34_55_68,premiership,pool stage,BRISTOL_NORTHAMPTON_2024-03-22,52,21,31,920,928,28,28,28,24
2024-03-22,OSPREYS,MUNSTER,3.0,53_33_73,4.0,57_3_5_16,0.0,,1.0,63,1.0,54,2.0,4_18,urc,pool stage,OSPREYS_MUNSTER_2024-03-22,17,27,-10,893,908,29,25,27,26
2024-03-23,ZEBRE,LEINSTER,1.0,24,5.0,49_44_29_3_76,0.0,,0.0,,1.0,25,3.0,4_30_50,urc,pool stage,ZEBRE_LEINSTER_2024-03-23,7,31,-24,926,896,27,25,26,24
2024-03-23,DRAGONS,BULLS,1.0,78,4.0,44_27_81_75,1.0,20,1.0,16,1.0,79,4.0,29_45_76_82,urc,pool stage,DRAGONS_BULLS_2024-03-23,10,31,-21,908,949,28,25,26,27
2024-03-23,SHARKS,ULSTER,3.0,64_26_45,2.0,56_18,1.0,53,0.0,,2.0,28_46,1.0,19,urc,pool stage,SHARKS_ULSTER_2024-03-23,22,12,10,919,913,27,27,27,27
2024-03-23,SCARLETS,BENETTON,1.0,83,1.0,11,3.0,2_51_55,2.0,4_19,1.0,86,1.0,13,urc,pool stage,SCARLETS_BENETTON_2024-03-23,16,13,3,895,908,27,26,28,25
2024-03-23,TOULON,MONTPELLIER,8.0,43_50_37_27_75_7_78_67,1.0,60,0.0,,0.0,,7.0,8_28_38_51_68_76_79,1.0,61,top-14,pool stage,TOULON_MONTPELLIER_2024-03-23,54,7,47,917,913,29,27,27,28
2024-03-23,PARIS,LYON,3.0,55_73_64,1.0,66,1.0,70,2.0,26_33,2.0,65_74,1.0,67,top-14,pool stage,PARIS_LYON_2024-03-23,22,13,9,926,956,29,27,30,25
2024-03-23,CLERMONT,PAU,4.0,39_14_43_59,4.0,27_7_57_80,1.0,45,0.0,,4.0,15_40_44_60,4.0,8_28_58_81,top-14,pool stage,CLERMONT_PAU_2024-03-23,31,28,3,889,928,29,27,29,26
2024-03-23,CASTRES,RACING 92,1.0,72,2.0,35_31,3.0,3_18_54,3.0,5_15_77,0.0,,2.0,32_36,top-14,pool stage,CASTRES_RACING 92_2024-03-23,21,23,-2,919,904,29,27,27,26
2024-03-23,OYONNAX,PERPIGNAN,2.0,12_18,2.0,53_15,0.0,,1.0,26,2.0,13_19,1.0,54,top-14,pool stage,OYONNAX_PERPIGNAN_2024-03-23,14,15,-1,915,924,27,28,28,29
2024-03-23,BAYONNE,LA ROCHELLE,1.0,10,2.0,68_73,2.0,20_43,0.0,,1.0,11,1.0,74,top-14,pool stage,BAYONNE_LA ROCHELLE_2024-03-23,13,12,1,937,929,28,28,26,27
2024-03-23,SARACENS,HARLEQUINS,7.0,14_43_67_2_61_17_26,1.0,50,0.0,,0.0,,6.0,3_15_44_61_68_72,1.0,51,premiership,pool stage,SARACENS_HARLEQUINS_2024-03-23,52,7,45,922,917,27,29,29,26
2024-03-23,STORMERS,EDINBURGH,7.0,58_69_34_40_9_17_48,3.0,37_13_65,0.0,,0.0,,4.0,10_19_71_41,3.0,14_38_66,urc,pool stage,STORMERS_EDINBURGH_2024-03-23,43,21,22,933,909,28,27,30,26
2024-03-23,EXETER,NEWCASTLE,4.0,31_38_11_23,1.0,0,1.0,74,3.0,14_35_51,1.0,39,1.0,2,premiership,pool stage,EXETER_NEWCASTLE_2024-03-23,25,16,9,942,927,27,24,27,27
2024-03-23,CONNACHT,LIONS,2.0,16_55,6.0,25_6_69_48_62_78,0.0,,0.0,,2.0,16_55,4.0,7_49_63_79,urc,pool stage,CONNACHT_LIONS_2024-03-23,14,38,-24,879,923,27,26,27,25
2024-03-24,BORDEAUX,TOULOUSE,5.0,71_21_2_26_41,4.0,33_63_66_53,0.0,,0.0,,3.0,27_42_72,4.0,34_54_64_67,top-14,pool stage,BORDEAUX_TOULOUSE_2024-03-24,31,28,3,957,943,28,27,27,26
2024-03-24,BATH,SALE,5.0,70_75_22_52_3,3.0,57_17_42,2.0,46_63,1.0,10,4.0,5_23_53_71,3.0,19_44_58,premiership,pool stage,BATH_SALE_2024-03-24,42,24,18,937,912,28,27,27,27
2024-03-29,LEINSTER,BULLS,6.0,28_18_67_44_63_46,1.0,34,0.0,,3.0,8_14_39,6.0,19_45_48_65_69_75,0.0,,urc,pool stage,LEINSTER_BULLS_2024-03-29,47,14,33,917,940,29,27,28,27
2024-03-29,DRAGONS,ZEBRE,3.0,42_23_17,1.0,74,1.0,40,2.0,32_38,1.0,43,1.0,74,urc,pool stage,DRAGONS_ZEBRE_2024-03-29,20,13,7,905,900,27,27,26,26
2024-03-29,NEWCASTLE,LEICESTER,1.0,17,3.0,32_4_65,2.0,1_63,0.0,,1.0,18,2.0,4_66,premiership,pool stage,NEWCASTLE_LEICESTER_2024-03-29,13,19,-6,919,938,29,26,29,26
2024-03-29,NORTHAMPTON,SARACENS,5.0,4_68_61_10_45,4.0,18_79_80_54,2.0,17_51,2.0,24_43,5.0,5_11_45_61_69,2.0,19_55,premiership,pool stage,NORTHAMPTON_SARACENS_2024-03-29,41,30,11,939,939,27,26,28,28
2024-03-30,TOULOUSE,PAU,5.0,18_52_23_79_12,4.0,3_36_44_67,0.0,,1.0,42,3.0,13_24_53,3.0,4_45_68,top-14,pool stage,TOULOUSE_PAU_2024-03-30,31,29,2,941,895,27,24,26,24
2024-03-30,PERPIGNAN,CASTRES,7.0,42_49_33_44_52_12_39,2.0,27_78,0.0,,0.0,,4.0,34_45_51_54,1.0,28,top-14,pool stage,PERPIGNAN_CASTRES_2024-03-30,43,12,31,923,912,28,29,28,28
2024-03-30,LA ROCHELLE,OYONNAX,6.0,12_23_5_29_75_65,3.0,61_47_54,0.0,,0.0,,5.0,6_13_24_31_76,3.0,48_55_62,top-14,pool stage,LA ROCHELLE_OYONNAX_2024-03-30,40,21,19,949,885,27,27,28,29
2024-03-30,LYON,BORDEAUX,3.0,22_26_82,1.0,46,2.0,11_57,1.0,38,3.0,23_27_83,1.0,47,top-14,pool stage,LYON_BORDEAUX_2024-03-30,27,10,17,940,933,30,27,29,29
2024-03-30,SCARLETS,GLASGOW,0.0,,6.0,25_40_6_68_81_62,1.0,16,0.0,,0.0,,4.0,7_26_41_63,urc,pool stage,SCARLETS_GLASGOW_2024-03-30,3,45,-42,901,923,28,26,26,27
2024-03-30,HARLEQUINS,BATH,6.0,38_29_13_2_48_23,4.0,51_71_75_67,0.0,,1.0,11,5.0,3_14_25_40_49,4.0,64_67_71_76,premiership,pool stage,HARLEQUINS_BATH_2024-03-30,40,36,4,920,928,27,27,28,28
2024-03-30,MONTPELLIER,PARIS,1.0,48,0.0,,1.0,22,3.0,10_13_54,1.0,49,0.0,,top-14,pool stage,MONTPELLIER_PARIS_2024-03-30,10,12,-2,948,915,27,27,27,26
2024-03-30,BENETTON,CONNACHT,2.0,79_6,2.0,32_73,2.0,15_67,0.0,,1.0,7,2.0,33_74,urc,pool stage,BENETTON_CONNACHT_2024-03-30,18,14,4,893,902,26,26,27,26
2024-03-30,SHARKS,EDINBURGH,3.0,76_48_20,1.0,80,2.0,60_67,2.0,37_56,1.0,22,1.0,81,urc,pool stage,SHARKS_EDINBURGH_2024-03-30,23,13,10,908,908,27,27,29,26
2024-03-30,MUNSTER,CARDIFF,2.0,48_63,2.0,54_59,2.0,37_74,1.0,78,2.0,49_64,1.0,55,urc,pool stage,MUNSTER_CARDIFF_2024-03-30,20,15,5,906,903,30,27,25,25
2024-03-30,RACING 92,CLERMONT,3.0,53_1_18,1.0,27,3.0,30_41_68,1.0,23,1.0,19,1.0,28,top-14,pool stage,RACING 92_CLERMONT_2024-03-30,26,10,16,913,909,28,27,29,25
2024-03-30,GLOUCESTER,BRISTOL,3.0,22_18_10,5.0,24_13_36_66_74,1.0,33,0.0,,3.0,12_19_23,4.0,14_25_67_75,premiership,pool stage,GLOUCESTER_BRISTOL_2024-03-30,24,33,-9,900,913,28,27,28,28
2024-03-30,STORMERS,ULSTER,1.0,73,1.0,7,2.0,54_81,0.0,,1.0,74,1.0,8,urc,pool stage,STORMERS_ULSTER_2024-03-30,13,7,6,917,915,29,26,28,26
2024-03-30,OSPREYS,LIONS,4.0,16_4_49_57,3.0,37_74_66,1.0,41,0.0,,4.0,17_50_58_80,3.0,38_66_74,urc,pool stage,OSPREYS_LIONS_2024-03-30,36,21,15,910,885,29,25,27,26
2024-03-31,SALE,EXETER,6.0,26_39_9_40_58_54,1.0,48,1.0,21,0.0,,4.0,10_27_42_59,0.0,,premiership,pool stage,SALE_EXETER_2024-03-31,41,5,36,913,920,27,27,25,25
2024-03-31,BAYONNE,TOULON,1.0,25,4.0,39_45_20_71,1.0,19,6.0,6_9_30_42_52_57,1.0,26,4.0,21_40_46_72,top-14,pool stage,BAYONNE_TOULON_2024-03-31,10,46,-36,932,915,27,28,29,26
2024-04-05,HARLEQUINS,GLASGOW,4.0,33_41_22_75,3.0,49_2_52,0.0,,1.0,59,4.0,24_34_42_77,3.0,3_50_53,champions-cup,Round of 16,HARLEQUINS_GLASGOW_2024-04-05,28,24,4,912,916,27,27,26,27
2024-04-06,BULLS,LYON,9.0,33_27_20_53_67_12_77_48_70,2.0,30_55,0.0,,0.0,,7.0,13_20_28_34_54_69_72,1.0,31,champions-cup,Round of 16,BULLS_LYON_2024-04-06,59,19,40,926,894,25,28,27,26
2024-04-06,EXETER,BATH,3.0,65_22_55,2.0,20_27,0.0,,1.0,48,3.0,23_56_66,1.0,28,champions-cup,Round of 16,EXETER_BATH_2024-04-06,21,15,6,932,937,26,25,28,28
2024-04-06,STORMERS,LA ROCHELLE,2.0,27_79,3.0,48_61_68,3.0,3_22_45,1.0,54,1.0,29,2.0,49_61,champions-cup,Round of 16,STORMERS_LA ROCHELLE_2024-04-06,21,22,-1,907,968,30,26,30,29
2024-04-06,BORDEAUX,SARACENS,6.0,36_47_63_74_60_66,2.0,71_78,1.0,29,0.0,,6.0,37_48_62_64_67_76,1.0,79,champions-cup,Round of 16,BORDEAUX_SARACENS_2024-04-06,45,12,33,947,944,30,27,29,27
2024-04-06,LEINSTER,LEICESTER,5.0,12_23_29_49_71,3.0,45_4_75,1.0,9,1.0,28,4.0,13_30_50_72,2.0,5_76,champions-cup,Round of 16,LEINSTER_LEICESTER_2024-04-06,36,22,14,913,940,27,28,30,26
2024-04-07,NORTHAMPTON,MUNSTER,2.0,35_9,2.0,14_27,0.0,,0.0,,2.0,10_36,2.0,15_28,champions-cup,Round of 16,NORTHAMPTON_MUNSTER_2024-04-07,24,14,10,931,906,28,26,30,27
2024-04-07,TOULOUSE,RACING 92,4.0,5_80_33_69,1.0,74,0.0,,0.0,,3.0,56_69_82,1.0,75,champions-cup,Round of 16,TOULOUSE_RACING 92_2024-04-07,31,7,24,946,902,29,25,28,28
2024-04-13,LEINSTER,LA ROCHELLE,5.0,55_42_37_16_60,1.0,43,3.0,7_27_31,2.0,19_28,3.0,18_38_43,1.0,44,champions-cup,Quarter-finals,LEINSTER_LA ROCHELLE_2024-04-13,40,13,27,922,968,27,28,30,29
2024-04-13,NORTHAMPTON,BULLS,9.0,40_15_72_24_67_20_50_10_47,3.0,31_13_35,0.0,,1.0,17,7.0,11_15_21_25_41_51_68,2.0,14_36,champions-cup,Quarter-finals,NORTHAMPTON_BULLS_2024-04-13,59,22,37,936,861,27,26,26,27
2024-04-13,BORDEAUX,HARLEQUINS,4.0,19_59_42_24,5.0,40_56_2_29_71,1.0,52,0.0,,4.0,25_44_60_65,5.0,3_30_42_58_73,champions-cup,Quarter-finals,BORDEAUX_HARLEQUINS_2024-04-13,41,42,-1,950,922,30,27,27,26
2024-04-14,TOULOUSE,EXETER,9.0,31_57_7_50_74_66_78_47_55,1.0,16,1.0,20,4.0,5_12_28_43,8.0,8_32_48_52_56_57_68_75,2.0,17_62,champions-cup,Quarter-finals,TOULOUSE_EXETER_2024-04-14,64,26,38,946,932,29,26,26,25
2024-04-19,GLASGOW,SHARKS,3.0,29_11_42,2.0,52_36,0.0,,0.0,,3.0,11_30_44,0.0,,urc,pool stage,GLASGOW_SHARKS_2024-04-19,21,10,11,921,777,27,26,22,27
2024-04-19,ULSTER,CARDIFF,1.0,58,2.0,11_42,4.0,27_35_65_79,1.0,70,1.0,59,2.0,12_43,urc,pool stage,ULSTER_CARDIFF_2024-04-19,19,17,2,907,898,26,27,27,25
2024-04-20,BENETTON,DRAGONS,6.0,30_74_35_44_7_70,3.0,52_42_77,0.0,,0.0,,2.0,7_36,2.0,77_42,urc,pool stage,BENETTON_DRAGONS_2024-04-20,36,19,17,887,902,26,27,27,26
2024-04-20,STORMERS,OSPREYS,2.0,43_13,4.0,25_63_8_39,0.0,,1.0,79,2.0,14_45,2.0,41_64,urc,pool stage,STORMERS_OSPREYS_2024-04-20,21,27,-6,925,887,28,27,27,25
2024-04-20,BULLS,MUNSTER,3.0,49_25_44,3.0,36_73_18,1.0,29,1.0,41,2.0,26_50,2.0,20_37,urc,pool stage,BULLS_MUNSTER_2024-04-20,22,27,-5,907,920,24,27,31,27
2024-04-20,LIONS,LEINSTER,6.0,56_75_80_0_10_13,2.0,52_62,2.0,6_48,0.0,,4.0,1_14_77_81,1.0,53,urc,pool stage,LIONS_LEINSTER_2024-04-20,44,12,32,752,908,27,26,27,25
2024-04-20,TOULON,TOULOUSE,2.0,15_58,1.0,9,2.0,29_53,3.0,22_40_64,2.0,16_59,0.0,,top-14,pool stage,TOULON_TOULOUSE_2024-04-20,20,19,1,915,931,29,27,26,25
2024-04-20,PAU,MONTPELLIER,3.0,7_31_76,3.0,80_12_72,4.0,18_23_46_66,2.0,30_36,2.0,8_77,1.0,13,top-14,pool stage,PAU_MONTPELLIER_2024-04-20,31,23,8,905,923,31,25,27,27
2024-04-20,PERPIGNAN,LYON,6.0,62_46_18_77_8_74,3.0,12_2_57,2.0,26_36,1.0,31,5.0,9_19_47_69_78,1.0,58,top-14,pool stage,PERPIGNAN_LYON_2024-04-20,51,20,31,960,922,26,29,29,26
2024-04-20,OYONNAX,RACING 92,1.0,54,6.0,65_75_81_49_7_56,2.0,24_37,1.0,42,1.0,55,5.0,8_50_57_76_82,top-14,pool stage,OYONNAX_RACING 92_2024-04-20,13,43,-30,909,930,27,29,28,27
2024-04-20,PARIS,BAYONNE,4.0,35_51_66_81,3.0,41_7_28,0.0,,1.0,19,4.0,36_52_67_82,3.0,8_29_42,top-14,pool stage,PARIS_BAYONNE_2024-04-20,28,24,4,904,940,29,27,28,28
2024-04-20,CASTRES,LA ROCHELLE,3.0,26_66_74,3.0,23_69_36,2.0,5_35,1.0,55,2.0,27_67,3.0,22_37_70,top-14,pool stage,CASTRES_LA ROCHELLE_2024-04-20,25,24,1,925,913,29,27,26,28
2024-04-20,SARACENS,GLOUCESTER,6.0,41_56_7_12_20_65,4.0,59_70_72_81,1.0,31,0.0,,4.0,8_13_62_67,2.0,73_82,premiership,pool stage,SARACENS_GLOUCESTER_2024-04-20,46,24,22,913,910,27,28,27,23
2024-04-20,NORTHAMPTON,LEICESTER,4.0,42_66_63_72,2.0,10_55,2.0,13_32,1.0,15,2.0,64_67,2.0,11_56,premiership,pool stage,NORTHAMPTON_LEICESTER_2024-04-20,40,17,23,939,916,28,25,28,28
2024-04-20,EXETER,BATH,2.0,45_70,3.0,27_39_47,0.0,,0.0,,2.0,46_71,3.0,28_40_53,premiership,pool stage,EXETER_BATH_2024-04-20,14,26,-12,934,933,27,25,28,27
2024-04-20,EDINBURGH,SCARLETS,6.0,75_43_71_60_17_66,2.0,27_4,1.0,53,2.0,21_56,5.0,18_44_61_67_72,1.0,5,urc,pool stage,EDINBURGH_SCARLETS_2024-04-20,43,18,25,929,920,29,28,27,25
2024-04-20,CONNACHT,ZEBRE,7.0,35_52_15_23_73_68_46,1.0,20,0.0,,1.0,30,6.0,16_24_36_47_69_74,0.0,,urc,pool stage,CONNACHT_ZEBRE_2024-04-20,54,16,38,893,917,27,27,26,24
2024-04-21,BRISTOL,NEWCASTLE,13.0,36_5_14_48_26_38_73_1_8_69_59_75_78,2.0,64_11,0.0,,0.0,,10.0,2_6_9_27_37_40_49_60_74_77,2.0,12_65,premiership,pool stage,BRISTOL_NEWCASTLE_2024-04-21,85,14,71,904,927,27,29,30,26
